surveyId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3511081,1086,10762,544,53,2753,10073,11140,5739,5124,7115,5398,3838,10896,3510,1497,5832,694,423,569,5166,9376,249,380,4748,9024,4397
3513044,1539,8673,4871,6788,8208,6685,1497,3043,8424,5335,3696,5173,8751,1654,2025,4238,384,5411,6827,9636,9190,53,4112,6208,1254,1869
3515695,6407,10404,3039,4686,3197,10648,8992,5317,9040,6497,3211,6352,8806,5981,10828,6424,10422,3722,2184,2830,4267,1015,1970,10255,8743,7621
3518110,6788,9647,10600,8208,9261,1539,1276,4871,7706,9636,5771,5166,6689,1986,2474,1888,1151,9707,963,10247,7095,5542,1404,3722,5335,7536
3525384,2474,6788,9669,10367,8208,5335,8503,9647,4202,3177,3014,5173,53,462,981,2810,392,10047,6925,2776,9190,8424,8807,976,8106,6491
3526551,9669,2142,2025,963,3998,10497,509,976,7666,843,53,10238,5335,7640,9647,8807,6759,6558,4558,4748,5173,3068,4483,9963,10367,9980
3529619,2025,53,8217,713,8807,6920,976,7807,8573,9962,9244,7640,843,544,8428,3234,9028,3885,8949,7666,1495,7999,651,6708,9647,4317
3534416,8751,5832,6759,11120,9261,6788,7742,4202,3457,10315,1254,963,53,2474,3309,1139,2810,10904,6827,8208,8673,8351,6446,7971,6487,4734
3538389,4207,2184,4991,6497,2587,6171,1629,10059,96,8743,7706,4997,9694,8782,944,10823,7532,6407,8297,4317,10155,6053,4105,10904,5764,6588
3554233,8106,2474,53,5173,10427,4558,9669,4397,10684,1092,8383,300,4755,9261,392,6788,2949,9710,8208,3161,8503,10367,10315,7824,4748,4917
3560667,96,10317,9024,7552,3722,423,5804,8590,1964,4748,9465,9376,1818,11242,11012,10255,9076,8818,2777,4105,8229,2799,11140,8806,7121,10600
3564067,8383,477,5398,423,6686,1018,9376,11140,6440,2949,2474,4748,8106,4397,8818,3236,10073,2891,8431,509,7990,540,5764,4558,10998,1086
3566571,423,963,3510,6827,9465,6497,1746,2810,53,9374,8807,9376,299,4202,7115,9024,5022,8428,11012,569,10427,8760,7640,5895,2025,5832
3574691,1445,514,6407,11012,2184,4712,4317,5055,6747,6053,8743,4997,6805,7768,96,8949,1162,2762,8782,1964,9962,6588,5804,3740,2210,4590
3577142,10255,9785,4558,8307,2,8428,9892,963,3792,976,2337,5293,39,8929,1497,3581,9816,2025,7999,3969,6352,7532,8587,10600,3234,8038
3578079,4748,11140,7121,9024,8818,5804,1818,3722,96,7566,10317,4499,249,8590,9376,423,2777,1288,540,10073,10763,5383,1086,6119,5071,694
3588509,9669,963,976,10497,53,2142,3998,7666,2025,5335,10238,9647,8807,4946,9980,9963,6245,6558,7640,843,5149,11176,6759,10367,5832,4558
3595488,8424,9766,8106,4758,146,10385,3177,4447,4871,6384,6331,10367,9795,8208,9647,2361,2474,986,7748,1497,7706,5704,5173,9190,4341,6909
3597890,380,1525,8106,6686,423,9766,8383,9024,540,5936,11140,1086,10073,2949,10113,10525,5804,7880,7739,4748,10998,7706,1964,6909,1018,8352
3603478,10317,11140,96,423,9024,4748,3722,5804,7552,1818,1288,8632,8590,7121,10073,2322,249,9465,6370,9376,7566,6119,10763,2490,4817,7739
3619070,4558,8106,963,10367,1018,509,10427,2025,8383,5173,3639,9647,10595,8431,10073,7742,53,4499,9261,3236,7403,6708,4748,4609,8573,4758
3619543,6788,544,963,1539,843,5335,10904,5542,8949,4238,5114,1986,3043,10073,9647,384,7706,3581,6118,1276,811,799,8760,8807,4854,394
3619982,8751,7742,5832,4202,6759,6446,11120,2776,6788,9957,3309,8673,10904,3457,963,1497,6827,1254,2810,8351,5412,53,10315,9261,3043,8208
3624435,6788,6759,4202,11120,8208,8751,10315,7742,9261,5832,53,7824,3457,963,9028,10367,9647,1139,5166,10047,569,10904,1746,8807,2474,2398
3633534,53,2025,976,8573,8428,713,8217,7760,8807,1707,9647,9028,7121,10247,6788,9669,544,1424,6407,8949,4483,9707,7047,6708,1495,4558
3655539,8542,1014,2145,4404,11140,2891,2514,10281,3451,5557,9452,148,7241,5543,5901,6374,6321,2665,351,5301,10904,10382,10522,5212,9555,10231
3672999,2474,3177,9647,9388,9873,3958,4169,8208,6925,4341,8424,9261,8106,4755,5412,4871,8431,8033,6067,5543,7493,4758,9028,2145,11120,7971
3677627,53,8807,976,6788,963,3885,2885,843,8084,6245,2025,1654,713,7640,9669,5403,4871,544,3792,7999,8428,9785,10896,8217,5932,8573
3710406,8106,2474,5173,8383,2949,10525,10073,10427,4748,7990,477,4558,4397,10595,1092,6440,9714,423,8508,2891,1525,3639,5745,1018,8431,3494
3714421,11140,694,10073,4748,4397,1818,2753,1086,9024,53,9376,7115,544,2949,423,7121,249,5124,10896,6883,10317,30,5398,569,5149,2733
3715447,8542,1014,2514,11140,2891,4404,9555,10281,3451,2145,9452,5543,148,7241,5557,8746,5901,6374,2665,5301,351,2753,6321,10382,10522,10904
3725207,12,6603,10904,8673,6358,3451,1086,1015,5543,10073,4748,5557,262,6002,2516,5255,9714,4105,1162,1018,477,7871,8983,9317,8098,8316
3727316,8807,2474,5335,8208,9647,6685,1276,6788,10073,963,146,7640,1539,53,10664,1888,1254,6067,8424,10427,1092,5412,799,7706,7536,4871
3729714,1497,4748,5557,9317,469,1092,1015,10073,3451,3639,9881,11140,6603,6611,3462,5543,423,10953,4707,9024,6759,6067,2891,1818,7871,5483
3739814,53,5022,5542,5071,10800,544,3661,8428,843,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2564,2025,8106,2398,10896,8573
3746177,2184,1497,963,2142,10268,9376,509,5293,1226,8782,8747,3358,7918,9669,5804,843,1254,3098,7104,6405,4748,11178,8428,5022,2322,7532
3748362,1678,6497,8992,6424,2142,7621,10828,4686,5196,9323,2630,5024,7640,976,5114,3092,590,2798,9863,5603,1047,10404,2786,2207,4946,10800
3763379,8383,477,5398,423,2949,6686,1018,9376,11140,6440,2474,4748,8106,4397,8818,3236,10073,2891,8431,509,5764,7990,540,4558,10998,1086
3769391,6788,9647,1276,10247,2474,963,10315,5412,5542,5071,2885,1495,7322,1201,10600,9669,7999,6277,10683,6925,8858,10956,4483,5745,2250,8917
3770417,4991,4997,6498,10600,5726,3068,11012,2786,9980,2799,8608,5764,8476,53,5804,1693,8983,2207,2795,3156,6053,5053,2184,2322,4,6405
3774756,11140,2514,2665,5212,3451,4404,6374,2753,10231,10073,2145,2373,10281,5557,148,2891,1014,1404,10382,10522,5451,9787,8412,958,1254,1407
3778071,53,976,5932,5542,8084,963,7999,1757,9669,7666,8573,843,958,2142,2025,7640,10367,10320,1086,1780,2762,9785,8806,3885,5114,380
3786493,6603,1015,3451,8316,1086,9317,5557,8673,3639,6358,7706,9714,10073,469,4748,7588,11140,5543,10904,8806,6208,1092,5255,423,1497,1018
3795985,6788,799,10956,963,10315,7322,9669,9647,1201,1276,2474,4342,2885,10683,8208,5412,10896,10247,4341,8424,1495,7536,976,10991,8858,11176
3799748,53,544,4558,963,10047,843,509,8807,2142,7999,5656,2025,5173,3510,3792,5932,9980,5551,4483,2885,976,944,1757,2796,9723,4008
3801328,890,10904,5557,183,469,1818,9881,6603,4748,2753,6759,3451,3639,1092,3161,1497,1015,10073,6067,6358,7871,5483,6611,1231,9317,10953
3805960,53,5022,5542,5071,10800,3661,544,8428,843,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2025,2564,8106,10896,8573,6989
3809349,694,9024,1818,423,601,4748,9376,7972,10073,2322,2776,5804,7115,9881,4640,11140,1092,9816,1497,10904,5124,5398,6446,5149,4758,10367
3822504,423,9524,5804,96,3451,1964,2933,11068,5486,11012,2693,4748,8818,9024,7972,8782,6045,2184,4105,4734,5383,8297,601,380,6555,1162
3822509,6788,10315,1254,8751,5739,10904,963,5832,7824,10762,1139,10023,7115,569,9261,3958,3020,2810,4202,3838,1086,39,3722,6759,9024,550
3835530,9024,10317,96,7552,423,9376,53,8590,9076,11140,5804,4748,3722,249,694,1818,7121,2777,4105,8818,2949,9317,9892,6903,8746,1288
3841470,8473,7588,3451,5483,6603,4532,7006,838,2492,8316,1066,3419,6611,2082,10904,3744,262,6968,8237,1999,708,2753,6067,6759,5557,9555
3845159,53,5022,5542,5071,10800,544,3661,8428,843,963,6708,2002,8949,791,10047,10485,1573,3594,1024,8705,2564,2025,8106,2398,10896,8573
3853742,7552,96,9256,10317,6407,2211,8590,1964,5383,10155,651,3722,7687,9076,4748,8428,11012,6497,5055,9376,8714,9660,8746,2644,8573,423
3856930,8632,8818,9076,7121,96,3722,4748,10317,2919,4397,6079,10073,249,423,1818,540,11140,9881,6962,1288,9376,8747,7566,9465,6119,6883
3857962,6497,963,53,423,569,8807,5022,5804,4748,6827,10427,1746,469,601,9465,6788,2799,5895,544,2810,10073,4202,1818,1015,1424,1793
3861445,963,10600,9424,976,1495,4341,2398,6557,5542,1654,4483,5071,1020,1986,11176,2,10247,9647,4342,8428,9669,3722,544,7999,509,10896
3864139,4202,9261,5832,6788,11120,6759,10315,3043,7742,53,8751,3309,5166,1254,8673,9563,963,8807,9647,2810,10367,8208,7707,9957,5146,10762
3870590,7552,96,9256,6497,8428,423,9024,10317,3722,11012,6407,5055,7566,2587,3429,1964,10155,9376,4337,10255,9076,5804,651,460,6405,8281
3877162,53,6788,1888,8807,10247,963,2474,9647,5335,8424,8428,5114,5542,8947,9028,1986,1654,6079,544,146,7999,10073,2025,1092,10896,8275
3880849,2587,4207,3429,7621,96,8098,1875,5068,9040,6805,2795,5196,7706,2630,6980,2210,4551,6405,10648,6407,3696,5173,10828,2516,6497,2184
3884385,8751,5832,7742,6788,11120,4202,6759,1254,3043,10315,3457,8673,3309,9261,6446,1139,1497,10904,5412,2810,53,8351,8208,544,10367,963
3913631,10073,6358,1086,6603,6611,6208,9317,4748,8983,1015,5255,7871,10904,262,2949,1092,5543,9165,3236,4558,1805,8316,7588,3639,6067,4924
3914890,5557,4748,3451,10073,1818,6603,10904,5543,11140,1497,6067,1092,3639,1015,3161,6358,1525,469,6759,2753,1254,5483,183,9881,890,9317
3917793,8751,5832,963,4202,2810,8673,3309,6788,8208,3043,5412,11120,7742,10315,9261,1139,1851,1092,6925,6759,5630,6446,9190,1254,2747,10307
3919234,4202,5832,8751,2810,6788,6759,11120,3043,7742,10315,8673,2747,9563,963,10367,8208,1851,6827,3309,1254,7824,9261,7707,5630,5166,254
